Grid Size,Thread Count,Frame Rate
40000,2,53.21
40000,2,53.18
40000,2,53.21
40000,2,53.19
40000,2,53.22
40000,2,53.19
40000,2,53.23
40000,2,53.19
40000,2,53.23
40000,2,53.20
40000,2,53.23
40000,2,53.21
40000,2,53.24
40000,2,53.22
40000,2,53.25
40000,2,53.22
40000,2,53.26
40000,2,53.22
40000,2,53.26
40000,2,53.23
40000,2,53.26
40000,2,53.23
40000,2,53.26
40000,2,53.30
40000,2,53.25
40000,2,53.28
40000,2,53.26
40000,2,53.29
40000,2,53.26
40000,2,53.29
40000,2,53.26
40000,2,53.29
40000,2,53.32
40000,2,53.28
40000,2,53.31
40000,2,53.28
40000,2,53.32
40000,2,53.29
40000,2,53.32
40000,2,53.35
40000,2,53.33
40000,2,53.36
40000,2,53.33
40000,2,53.37
40000,2,53.34
40000,2,53.37
40000,2,53.34
40000,2,53.38
40000,2,53.35
40000,2,53.38
40000,2,53.34
40000,2,53.38
40000,2,53.34
40000,2,53.37
40000,2,53.40
40000,2,53.36
40000,2,53.39
40000,2,53.34
40000,2,53.37
40000,2,53.40
40000,2,53.37
40000,2,53.40
40000,2,53.44
40000,2,53.41
40000,2,53.44
40000,2,53.41
40000,2,53.44
40000,2,53.41
40000,2,53.44
40000,2,53.42
40000,2,53.45
40000,2,53.41
40000,2,53.44
40000,2,53.47
40000,2,53.45
40000,2,53.48
40000,2,53.45
40000,2,53.49
40000,2,53.46
40000,2,53.49
40000,2,53.46
40000,2,53.49
40000,2,53.46
40000,2,53.49
40000,2,53.45
40000,2,53.49
40000,2,53.52
40000,2,53.48
40000,2,53.51
40000,2,53.48
40000,2,53.51
40000,2,53.48
40000,2,53.51
40000,2,53.55
40000,2,53.52
40000,2,53.55
40000,2,53.52
40000,2,53.55
40000,2,53.51
40000,2,53.54
40000,2,53.57
40000,2,53.54
40000,2,53.57
40000,2,53.55
40000,2,53.58
40000,2,53.54
40000,2,53.57
40000,2,53.53
40000,2,53.56
40000,2,53.59
40000,2,53.55
40000,2,53.58
40000,2,53.61
40000,2,53.57
40000,2,53.60
40000,2,53.57
40000,2,53.60
40000,2,53.57
40000,2,53.60
40000,2,53.63
40000,2,53.60
40000,2,53.63
40000,2,53.60
40000,2,53.63
40000,2,53.60
40000,2,53.63
40000,2,53.61
40000,2,53.64
40000,2,53.61
40000,2,53.64
40000,2,53.67
40000,2,53.65
40000,2,53.68
40000,2,53.65
40000,2,53.68
40000,2,53.65
40000,2,53.68
40000,2,53.65
40000,2,53.69
40000,2,53.66
40000,2,53.69
40000,2,53.66
40000,2,53.69
40000,2,53.66
40000,2,53.69
40000,2,53.72
40000,2,53.69
40000,2,53.73
40000,2,53.69
40000,2,53.72
40000,2,53.70
40000,2,53.73
40000,2,53.70
40000,2,53.73
40000,2,53.69
40000,2,53.72
40000,2,53.75
40000,2,53.72
40000,2,53.75
40000,2,53.73
40000,2,53.76
40000,2,53.73
40000,2,53.76
40000,2,53.73
40000,2,53.76
40000,2,53.79
40000,2,53.76
40000,2,53.79
40000,2,53.76
40000,2,53.80
40000,2,53.77
40000,2,53.80
40000,2,53.77
40000,2,53.80
40000,2,53.76
40000,2,53.79
40000,2,53.83
40000,2,53.79
40000,2,53.81
40000,2,53.79
40000,2,53.82
40000,2,53.79
40000,2,53.82
40000,2,53.78
40000,2,53.81
40000,2,53.84
40000,2,53.82
40000,2,53.85
40000,2,53.82
40000,2,53.85
40000,2,53.82
40000,2,53.85
40000,2,53.81
40000,2,53.84
40000,2,53.87
40000,2,53.81
40000,2,53.84
40000,2,53.87
40000,2,53.81
40000,2,53.84
40000,2,53.87
40000,2,53.90
40000,2,53.86
40000,2,53.89
40000,2,53.84
40000,2,53.87
40000,2,53.90
40000,2,53.86
40000,2,53.89
40000,2,53.92
40000,2,53.89
40000,2,53.92
40000,2,53.89
40000,2,53.92
40000,2,53.86
40000,2,53.89
40000,2,53.92
40000,2,53.95
40000,2,53.90
40000,2,53.93
40000,2,53.96
40000,2,53.91
40000,2,53.94
40000,2,53.97
40000,2,53.92
40000,2,53.95
40000,2,53.98
40000,2,53.93
40000,2,53.96
40000,2,53.91
40000,2,53.94
40000,2,53.97
40000,2,53.92
40000,2,53.95
40000,2,53.98
40000,2,53.93
40000,2,53.96
40000,2,53.99
40000,2,54.02
40000,2,53.97
40000,2,54.00
40000,2,53.95
40000,2,53.98
40000,2,54.01
40000,2,53.96
40000,2,53.99
40000,2,54.02
40000,2,53.97
40000,2,54.00
40000,2,54.03
40000,2,53.98
40000,2,54.01
40000,2,54.04
40000,2,53.99
40000,2,54.02
40000,2,54.05
40000,2,54.02
40000,2,54.05
40000,2,54.03
40000,2,54.06
40000,2,54.02
40000,2,54.05
40000,2,54.08
40000,2,54.05
40000,2,54.08
40000,2,54.04
40000,2,54.07
40000,2,54.10
40000,2,54.07
40000,2,54.10
40000,2,54.06
40000,2,54.09
40000,2,54.07
40000,2,54.09
40000,2,54.06
40000,2,54.09
40000,2,54.12
40000,2,54.10
40000,2,54.13
40000,2,54.10
40000,2,54.13
40000,2,54.09
40000,2,54.12
40000,2,54.10
40000,2,54.12
40000,2,54.09
40000,2,54.12
40000,2,54.15
40000,2,54.12
40000,2,54.15
40000,2,54.12
40000,2,54.15
40000,2,54.13
40000,2,54.16
40000,2,54.10
40000,2,54.13
40000,2,54.16
40000,2,54.13
40000,2,54.16
40000,2,54.19
40000,2,54.16
40000,2,54.19
40000,2,54.15
40000,2,54.18
40000,2,54.15
40000,2,54.18
40000,2,54.21
40000,2,54.19
40000,2,54.21
40000,2,54.19
40000,2,54.22
40000,2,54.19
40000,2,54.21
40000,2,54.19
40000,2,54.22
40000,2,54.19
40000,2,54.21
40000,2,54.24
40000,2,54.22
40000,2,54.24
40000,2,54.22
40000,2,54.25
40000,2,54.22
40000,2,54.25
40000,2,54.22
40000,2,54.24
40000,2,54.22
40000,2,54.25
40000,2,54.27
40000,2,54.25
40000,2,54.28
40000,2,54.25
40000,2,54.27
40000,2,54.24
40000,2,54.27
40000,2,54.24
40000,2,54.27
40000,2,54.30
40000,2,54.26
40000,2,54.29
40000,2,54.26
40000,2,54.29
40000,2,54.26
40000,2,54.29
40000,2,54.26
40000,2,54.29
40000,2,54.32
40000,2,54.30
40000,2,54.33
40000,2,54.30
40000,2,54.33
40000,2,54.30
40000,2,54.33
40000,2,54.30
40000,2,54.33
40000,2,54.29
40000,2,54.32
40000,2,54.35
40000,2,54.32
40000,2,54.35
40000,2,54.32
40000,2,54.35
40000,2,54.32
40000,2,54.35
40000,2,54.33
40000,2,54.35
40000,2,54.33
40000,2,54.35
40000,2,54.32
40000,2,54.35
40000,2,54.38
40000,2,54.35
40000,2,54.38
40000,2,54.35
40000,2,54.37
40000,2,54.35
40000,2,54.38
40000,2,54.36
40000,2,54.39
40000,2,54.35
40000,2,54.38
40000,2,54.41
40000,2,54.38
40000,2,54.41
40000,2,54.37
40000,2,54.40
40000,2,54.43
40000,2,54.39
40000,2,54.42
40000,2,54.39
40000,2,54.42
40000,2,54.39
40000,2,54.42
40000,2,54.45
40000,2,54.42
40000,2,54.44
40000,2,54.41
40000,2,54.44
40000,2,54.42
40000,2,54.45
40000,2,54.42
40000,2,54.45
40000,2,54.43
40000,2,54.45
40000,2,54.43
40000,2,54.45
40000,2,54.43
40000,2,54.45
40000,2,54.48
40000,2,54.45
40000,2,54.48
40000,2,54.45
40000,2,54.47
40000,2,54.45
40000,2,54.47
40000,2,54.50
40000,2,54.46
40000,2,54.49
40000,2,54.46
40000,2,54.49
40000,2,54.51
40000,2,54.49
40000,2,54.51
40000,2,54.48
40000,2,54.51
40000,2,54.48
40000,2,54.51
40000,2,54.49
40000,2,54.51
40000,2,54.49
40000,2,54.51
40000,2,54.54
40000,2,54.51
40000,2,54.54
40000,2,54.52
40000,2,54.55
40000,2,54.52
40000,2,54.54
40000,2,54.52
40000,2,54.54
40000,2,54.52
40000,2,54.55
40000,2,54.52
40000,2,54.55
40000,2,54.51
40000,2,54.54
40000,2,54.57
40000,2,54.53
40000,2,54.55
40000,2,54.58
40000,2,54.55
40000,2,54.58
40000,2,54.55
40000,2,54.58
40000,2,54.54
40000,2,54.57
40000,2,54.60
40000,2,54.56
40000,2,54.59
40000,2,54.56
40000,2,54.59
40000,2,54.61
40000,2,54.59
40000,2,54.61
40000,2,54.59
40000,2,54.62
40000,2,54.59
40000,2,54.62
40000,2,54.59
40000,2,54.62
40000,2,54.60
40000,2,54.62
40000,2,54.59
40000,2,54.62
40000,2,54.65
40000,2,54.62
40000,2,54.64
40000,2,54.61
40000,2,54.64
40000,2,54.61
40000,2,54.64
40000,2,54.61
40000,2,54.64
40000,2,54.67
40000,2,54.64
40000,2,54.66
40000,2,54.64
40000,2,54.66
40000,2,54.64
40000,2,54.66
40000,2,54.64
40000,2,54.66
40000,2,54.69
40000,2,54.66
40000,2,54.69
40000,2,54.67
40000,2,54.69
40000,2,54.67
40000,2,54.70
40000,2,54.67
40000,2,54.70
40000,2,54.67
40000,2,54.70
40000,2,54.67
40000,2,54.70
40000,2,54.67
40000,2,54.70
40000,2,54.67
40000,2,54.69
40000,2,54.72
40000,2,54.69
40000,2,54.71
40000,2,54.68
40000,2,54.71
40000,2,54.73
40000,2,54.70
40000,2,54.72
40000,2,54.68
40000,2,54.71
40000,2,54.73
40000,2,54.71
40000,2,54.73
40000,2,54.76
40000,2,54.74
40000,2,54.76
40000,2,54.74
40000,2,54.77
40000,2,54.74
40000,2,54.77
40000,2,54.74
40000,2,54.77
40000,2,54.74
40000,2,54.76
40000,2,54.73
40000,2,54.76
40000,2,54.78
40000,2,54.75
40000,2,54.77
40000,2,54.73
40000,2,54.76
40000,2,54.78
40000,2,54.75
40000,2,54.77
40000,2,54.80
40000,2,54.77
40000,2,54.80
40000,2,54.77
40000,2,54.80
40000,2,54.78
40000,2,54.80
40000,2,54.78
40000,2,54.81
40000,2,54.78
40000,2,54.81
40000,2,54.83
40000,2,54.81
40000,2,54.84
40000,2,54.81
40000,2,54.83
40000,2,54.80
40000,2,54.83
40000,2,54.80
40000,2,54.83
40000,2,54.85
40000,2,54.82
40000,2,54.85
40000,2,54.83
40000,2,54.85
40000,2,54.81
40000,2,54.84
40000,2,54.86
40000,2,54.83
40000,2,54.85
40000,2,54.82
40000,2,54.84
40000,2,54.87
40000,2,54.84
40000,2,54.87
40000,2,54.85
40000,2,54.88
40000,2,54.85
40000,2,54.87
40000,2,54.84
40000,2,54.87
40000,2,54.89
40000,2,54.87
40000,2,54.89
40000,2,54.87
40000,2,54.89
40000,2,54.87
40000,2,54.89
40000,2,54.86
40000,2,54.89
40000,2,54.91
40000,2,54.89
40000,2,54.92
40000,2,54.89
40000,2,54.91
40000,2,54.89
40000,2,54.91
40000,2,54.87
40000,2,54.90
40000,2,54.92
40000,2,54.90
40000,2,54.93
40000,2,54.90
40000,2,54.93
40000,2,54.90
40000,2,54.93
40000,2,54.91
40000,2,54.93
40000,2,54.91
40000,2,54.93
40000,2,54.96
40000,2,54.93
40000,2,54.96
40000,2,54.93
40000,2,54.96
40000,2,54.93
40000,2,54.95
40000,2,54.93
40000,2,54.96
40000,2,54.93
40000,2,54.95
40000,2,54.98
40000,2,54.96
40000,2,54.98
40000,2,54.96
40000,2,54.98
40000,2,54.94
40000,2,54.97
40000,2,54.99
40000,2,54.96
40000,2,54.99
40000,2,54.96
40000,2,54.99
40000,2,54.96
40000,2,54.99
40000,2,54.96
40000,2,54.98
40000,2,55.01
40000,2,54.98
40000,2,55.01
40000,2,54.98
40000,2,55.01
40000,2,54.98
40000,2,55.00
40000,2,55.03
40000,2,55.00
40000,2,55.02
40000,2,55.00
40000,2,55.02
40000,2,54.99
40000,2,55.01
40000,2,55.04
40000,2,55.01
40000,2,55.03
40000,2,55.00
40000,2,55.03
40000,2,55.05
40000,2,55.02
40000,2,55.04
40000,2,55.02
40000,2,55.04
40000,2,55.01
40000,2,55.04
40000,2,55.06
40000,2,55.03
40000,2,55.06
40000,2,55.03
40000,2,55.05
40000,2,55.07
40000,2,55.04
40000,2,55.07
40000,2,55.05
40000,2,55.07
40000,2,55.05
40000,2,55.08
40000,2,55.05
40000,2,55.07
40000,2,55.10
40000,2,55.07
40000,2,55.10
40000,2,55.06
40000,2,55.09
40000,2,55.06
40000,2,55.08
40000,2,55.11
40000,2,55.07
40000,2,55.10
40000,2,55.06
40000,2,55.08
40000,2,55.11
40000,2,55.09
40000,2,55.11
40000,2,55.09
40000,2,55.11
40000,2,55.09
40000,2,55.11
40000,2,55.09
40000,2,55.11
40000,2,55.13
40000,2,55.10
40000,2,55.13
40000,2,55.09
40000,2,55.12
40000,2,55.14
40000,2,55.12
40000,2,55.14
40000,2,55.12
40000,2,55.14
40000,2,55.11
40000,2,55.14
40000,2,55.16
40000,2,55.13
40000,2,55.16
40000,2,55.13
40000,2,55.16
40000,2,55.13
40000,2,55.15
40000,2,55.12
40000,2,55.15
40000,2,55.17
40000,2,55.14
40000,2,55.16
40000,2,55.18
40000,2,55.16
40000,2,55.19
40000,2,55.16
40000,2,55.19
40000,2,55.15
40000,2,55.18
40000,2,55.20
40000,2,55.17
40000,2,55.19
40000,2,55.16
40000,2,55.18
40000,2,55.21
40000,2,55.17
40000,2,55.19
40000,2,55.15
40000,2,55.17
40000,2,55.19
40000,2,55.22
40000,2,55.19
40000,2,55.21
40000,2,55.17
40000,2,55.19
40000,2,55.21
40000,2,55.17
40000,2,55.19
40000,2,55.21
40000,2,55.17
40000,2,55.20
40000,2,55.22
40000,2,55.24
40000,2,55.21
40000,2,55.23
40000,2,55.20
40000,2,55.22
40000,2,55.24
40000,2,55.22
40000,2,55.24
40000,2,55.22
40000,2,55.24
40000,2,55.22
40000,2,55.25
40000,2,55.23
40000,2,55.25
40000,2,55.22
40000,2,55.25
40000,2,55.27
40000,2,55.24
40000,2,55.27
40000,2,55.24
40000,2,55.26
40000,2,55.24
40000,2,55.26
40000,2,55.29
40000,2,55.27
40000,2,55.29
40000,2,55.26
40000,2,55.28
40000,2,55.26
40000,2,55.28
40000,2,55.24
40000,2,55.27
40000,2,55.29
40000,2,55.27
40000,2,55.29
40000,2,55.27
40000,2,55.29
40000,2,55.27
40000,2,55.29
40000,2,55.31
40000,2,55.28
40000,2,55.31
40000,2,55.29
40000,2,55.31
40000,2,55.29
40000,2,55.31
40000,2,55.28
40000,2,55.30
40000,2,55.33
40000,2,55.30
40000,2,55.32
40000,2,55.30
40000,2,55.32
40000,2,55.34
40000,2,55.32
40000,2,55.34
40000,2,55.31
40000,2,55.33
40000,2,55.30
40000,2,55.33
40000,2,55.35
40000,2,55.32
40000,2,55.35
40000,2,55.32
40000,2,55.35
40000,2,55.33
40000,2,55.35
40000,2,55.32
40000,2,55.34
40000,2,55.37
40000,2,55.34
40000,2,55.36
40000,2,55.33
40000,2,55.36
40000,2,55.38
40000,2,55.36
40000,2,55.38
40000,2,55.36
40000,2,55.38
40000,2,55.36
40000,2,55.39
40000,2,55.36
40000,2,55.38
40000,2,55.36
40000,2,55.39
40000,2,55.36
40000,2,55.38
40000,2,55.35
40000,2,55.38
40000,2,55.40
40000,2,55.36
40000,2,55.39
40000,2,55.41
40000,2,55.39
40000,2,55.41
40000,2,55.39
40000,2,55.41
40000,2,55.39
40000,2,55.41
40000,2,55.39
40000,2,55.41
40000,2,55.39
40000,2,55.41
40000,2,55.39
40000,2,55.41
40000,2,55.43
40000,2,55.41
40000,2,55.43
40000,2,55.41
40000,2,55.44
40000,2,55.41
40000,2,55.44
40000,2,55.41
40000,2,55.43
40000,2,55.41
40000,2,55.44
40000,2,55.40
40000,2,55.43
40000,2,55.45
40000,2,55.43
40000,2,55.46
40000,2,55.42
40000,2,55.44
40000,2,55.46
40000,2,55.44
40000,2,55.46
40000,2,55.44
40000,2,55.47
40000,2,55.43
40000,2,55.46
40000,2,55.43
40000,2,55.45
40000,2,55.47
40000,2,55.45
40000,2,55.48
40000,2,55.45
40000,2,55.47
40000,2,55.45
40000,2,55.47
40000,2,55.45
40000,2,55.47
40000,2,55.49
40000,2,55.47
40000,2,55.49
40000,2,55.46
40000,2,55.49
40000,2,55.46
40000,2,55.48
40000,2,55.50
40000,2,55.48
40000,2,55.50
40000,2,55.47
40000,2,55.49
40000,2,55.51
40000,2,55.49
40000,2,55.51
40000,2,55.49
40000,2,55.52
40000,2,55.50
40000,2,55.52
40000,2,55.50
40000,2,55.52
40000,2,55.49
40000,2,55.52
40000,2,55.49
40000,2,55.51
40000,2,55.54
40000,2,55.52
40000,2,55.54
40000,2,55.51
40000,2,55.54
40000,2,55.52
40000,2,55.54
40000,2,55.52
40000,2,55.54
40000,2,55.51
40000,2,55.53
40000,2,55.55
40000,2,55.53
40000,2,55.55
40000,2,55.53
40000,2,55.55
40000,2,55.52
40000,2,55.54
40000,2,55.56
40000,2,55.54
40000,2,55.56
40000,2,55.54
40000,2,55.56
40000,2,55.54
40000,2,55.56
40000,2,55.54
40000,2,55.56
40000,2,55.54
40000,2,55.56
40000,2,55.58
40000,2,55.55
40000,2,55.57
40000,2,55.55
40000,2,55.57
40000,2,55.59
40000,2,55.57
40000,2,55.59
40000,2,55.57
40000,2,55.59
40000,2,55.57
40000,2,55.59
40000,2,55.55
40000,2,55.58
40000,2,55.60
40000,2,55.56
40000,2,55.58
40000,2,55.60
40000,2,55.57
40000,2,55.59
40000,2,55.61
40000,2,55.58
40000,2,55.60
40000,2,55.62
40000,2,55.59
40000,2,55.61
40000,2,55.59
40000,2,55.61
40000,2,55.59
40000,2,55.61
40000,2,55.59
40000,2,55.61
40000,2,55.63
40000,2,55.61
40000,2,55.63
40000,2,55.61
40000,2,55.63
40000,2,55.61
40000,2,55.63
40000,2,55.61
40000,2,55.63
40000,2,55.65
40000,2,55.62
40000,2,55.64
40000,2,55.62
40000,2,55.64
40000,2,55.61
40000,2,55.63
40000,2,55.65
40000,2,55.62
40000,2,55.64
40000,2,55.67
40000,2,55.64
40000,2,55.66
40000,2,55.64
40000,2,55.66
40000,2,55.65
40000,2,55.67
40000,2,55.64
40000,2,55.66
40000,2,55.64
40000,2,55.66
40000,2,55.64
40000,2,55.67
40000,2,55.68
40000,2,55.66
40000,2,55.68
40000,2,55.66
40000,2,55.68
40000,2,55.66
40000,2,55.68
40000,2,55.66
40000,2,55.68
40000,2,55.65
40000,2,55.67
40000,2,55.69
40000,2,55.66
40000,2,55.68
40000,2,55.70
40000,2,55.67
40000,2,55.69
40000,2,55.67
40000,2,55.69
40000,2,55.71
40000,2,55.69
40000,2,55.71
40000,2,55.69
40000,2,55.71
40000,2,55.69
40000,2,55.71
40000,2,55.69
40000,2,55.71
40000,2,55.69
40000,2,55.71
40000,2,55.73
40000,2,55.71
40000,2,55.73
40000,2,55.71
40000,2,55.73
40000,2,55.71
40000,2,55.73
40000,2,55.71
40000,2,55.73
40000,2,55.72
40000,2,55.74
40000,2,55.72
40000,2,55.74
40000,2,55.71
40000,2,55.73
40000,2,55.76
40000,2,55.74
40000,2,55.76
40000,2,55.74
40000,2,55.76
40000,2,55.73
40000,2,55.75
40000,2,55.74
40000,2,55.76
40000,2,55.74
40000,2,55.76
40000,2,55.73
40000,2,55.75
40000,2,55.77
40000,2,55.75
40000,2,55.77
40000,2,55.74
40000,2,55.76
40000,2,55.75
40000,2,55.77
40000,2,55.75
40000,2,55.77
40000,2,55.79
40000,2,55.76
40000,2,55.78
40000,2,55.76
40000,2,55.78
40000,2,55.75
40000,2,55.77
40000,2,55.79
40000,2,55.77
40000,2,55.79
40000,2,55.77
40000,2,55.79
40000,2,55.81
40000,2,55.78
40000,2,55.81
40000,2,55.78
40000,2,55.80
40000,2,55.78
40000,2,55.80
40000,2,55.79
40000,2,55.81
40000,2,55.77
40000,2,55.79
40000,2,55.81
40000,2,55.78
40000,2,55.80
40000,2,55.82
40000,2,55.79
40000,2,55.81
40000,2,55.83
40000,2,55.78
40000,2,55.80
40000,2,55.82
40000,2,55.77
40000,2,55.79
40000,2,55.81
40000,2,55.83
40000,2,55.79
40000,2,55.81
40000,2,55.83
40000,2,55.85
40000,2,55.81
40000,2,55.84
40000,2,55.81
40000,2,55.83
40000,2,55.85
40000,2,55.83
40000,2,55.85
40000,2,55.82
40000,2,55.84
40000,2,55.86
40000,2,55.83
40000,2,55.85
40000,2,55.82
40000,2,55.84
40000,2,55.86
40000,2,55.84
40000,2,55.86
40000,2,55.77
90000,2,7.66
90000,2,7.69
90000,2,7.79
90000,2,7.89
90000,2,7.99
90000,2,8.02
90000,2,8.06
90000,2,8.15
90000,2,8.25
90000,2,8.35
90000,2,8.39
90000,2,8.41
90000,2,8.51
90000,2,8.60
90000,2,8.70
90000,2,8.73
90000,2,8.75
90000,2,8.78
90000,2,8.87
90000,2,8.97
90000,2,9.06
90000,2,9.08
90000,2,9.11
90000,2,9.20
90000,2,9.29
90000,2,9.38
90000,2,9.41
90000,2,9.43
90000,2,9.52
90000,2,9.61
90000,2,9.70
90000,2,9.72
90000,2,9.74
90000,2,9.76
90000,2,9.84
90000,2,9.93
90000,2,10.02
90000,2,10.03
90000,2,10.05
90000,2,10.06
90000,2,10.15
90000,2,10.24
90000,2,10.32
90000,2,10.34
90000,2,10.35
90000,2,10.44
90000,2,10.52
90000,2,10.61
90000,2,10.63
90000,2,10.64
90000,2,10.72
90000,2,10.80
90000,2,10.89
90000,2,10.90
90000,2,10.91
90000,2,10.99
90000,2,11.07
90000,2,11.15
90000,2,11.13
90000,2,11.09
90000,2,11.08
90000,2,11.07
90000,2,11.06
90000,2,11.00
160000,2,3.92
160000,2,3.96
160000,2,4.00
160000,2,4.04
160000,2,4.08
160000,2,4.12
160000,2,4.16
160000,2,4.20
160000,2,4.24
160000,2,4.27
160000,2,4.30
160000,2,4.34
160000,2,4.37
160000,2,4.40
160000,2,4.43
160000,2,4.46
160000,2,4.49
160000,2,4.52
160000,2,4.54
160000,2,4.57
160000,2,4.60
160000,2,4.63
160000,2,4.66
160000,2,4.68
160000,2,4.70
160000,2,4.72
160000,2,4.75
160000,2,4.77
160000,2,4.79
160000,2,4.81
160000,2,4.83
160000,2,4.85
160000,2,4.87
160000,2,4.89
160000,2,4.90
160000,2,4.93
160000,2,4.94
160000,2,4.96
160000,2,4.99
160000,2,5.01
160000,2,5.02
160000,2,5.04
160000,2,5.06
160000,2,5.08
160000,2,5.09
160000,2,5.11
160000,2,5.12
160000,2,5.14
160000,2,5.14
160000,2,5.15
160000,2,5.17
160000,2,5.18
160000,2,5.20
160000,2,5.22
160000,2,5.23
160000,2,5.24
160000,2,5.26
160000,2,5.27
160000,2,5.28
160000,2,5.30
160000,2,5.31
160000,2,5.32
160000,2,5.34
160000,2,5.35
160000,2,5.36
160000,2,5.37
160000,2,5.38
160000,2,5.40
160000,2,5.41
160000,2,5.42
160000,2,5.43
160000,2,5.44
160000,2,5.45
160000,2,5.46
160000,2,5.47
160000,2,5.48
160000,2,5.49
160000,2,5.51
160000,2,5.52
160000,2,5.52
160000,2,5.54
160000,2,5.55
160000,2,5.56
160000,2,5.57
160000,2,5.58
160000,2,5.58
160000,2,5.59
160000,2,5.60
160000,2,5.61
160000,2,5.61
160000,2,5.62
160000,2,5.63
160000,2,5.64
160000,2,5.64
160000,2,5.64
160000,2,5.65
160000,2,5.66
160000,2,5.66
160000,2,5.67
160000,2,5.68
160000,2,5.68
160000,2,5.69
160000,2,5.70
160000,2,5.70
160000,2,5.71
160000,2,5.71
160000,2,5.71
160000,2,5.71
160000,2,5.72
160000,2,5.73
160000,2,5.73
160000,2,5.74
160000,2,5.74
160000,2,5.75
160000,2,5.75
160000,2,5.76
160000,2,5.76
160000,2,5.77
160000,2,5.77
160000,2,5.78
160000,2,5.79
160000,2,5.79
160000,2,5.80
160000,2,5.81
160000,2,5.81
160000,2,5.82
160000,2,5.83
160000,2,5.84
160000,2,5.84
160000,2,5.85
160000,2,5.85
160000,2,5.86
160000,2,5.86
160000,2,5.87
160000,2,5.87
160000,2,5.88
160000,2,5.89
160000,2,5.89
160000,2,5.90
160000,2,5.90
160000,2,5.91
160000,2,5.92
160000,2,5.92
160000,2,5.92
160000,2,5.93
160000,2,5.94
160000,2,5.94
160000,2,5.95
160000,2,5.95
160000,2,5.96
160000,2,5.96
160000,2,5.96
160000,2,5.97
160000,2,5.97
160000,2,5.98
160000,2,5.99
160000,2,5.99
160000,2,6.00
160000,2,6.00
160000,2,6.01
160000,2,6.00
160000,2,6.00
160000,2,6.01
160000,2,6.01
160000,2,6.02
160000,2,6.03
160000,2,6.03
160000,2,6.04
160000,2,6.04
160000,2,6.04
160000,2,6.05
160000,2,6.05
160000,2,6.06
160000,2,6.06
160000,2,6.07
160000,2,6.07
160000,2,6.08
160000,2,6.08
160000,2,6.08
160000,2,6.09
160000,2,6.09
160000,2,6.09
160000,2,6.10
160000,2,6.11
160000,2,6.11
160000,2,6.11
160000,2,6.12
160000,2,6.12
160000,2,6.13
160000,2,6.13
160000,2,6.13
160000,2,6.13
160000,2,6.13
160000,2,6.14
160000,2,6.14
160000,2,6.15
160000,2,6.15
160000,2,6.16
160000,2,6.16
160000,2,6.16
160000,2,6.16
160000,2,6.17
160000,2,6.17
160000,2,6.17
160000,2,6.18
160000,2,6.18
160000,2,6.19
160000,2,6.19
160000,2,6.19
160000,2,6.19
160000,2,6.20
160000,2,6.20
160000,2,6.20
160000,2,6.21
160000,2,6.21
160000,2,6.21
160000,2,6.22
160000,2,6.22
160000,2,6.22
160000,2,6.22
160000,2,6.23
160000,2,6.23
160000,2,6.23
160000,2,6.24
160000,2,6.24
160000,2,6.24
160000,2,6.25
160000,2,6.25
160000,2,6.25
160000,2,6.25
160000,2,6.26
160000,2,6.26
160000,2,6.26
160000,2,6.27
160000,2,6.27
160000,2,6.27
160000,2,6.27
160000,2,6.28
160000,2,6.28
160000,2,6.28
160000,2,6.29
160000,2,6.29
160000,2,6.29
160000,2,6.30
160000,2,6.30
160000,2,6.30
160000,2,6.30
160000,2,6.31
160000,2,6.31
160000,2,6.31
160000,2,6.32
160000,2,6.32
160000,2,6.32
160000,2,6.32
160000,2,6.32
160000,2,6.33
160000,2,6.33
160000,2,6.33
160000,2,6.34
160000,2,6.34
160000,2,6.34
160000,2,6.34
160000,2,6.35
160000,2,6.35
160000,2,6.35
160000,2,6.36
160000,2,6.36
160000,2,6.36
160000,2,6.36
160000,2,6.37
160000,2,6.37
160000,2,6.37
160000,2,6.38
160000,2,6.38
160000,2,6.38
160000,2,6.38
160000,2,6.39
160000,2,6.39
160000,2,6.39
160000,2,6.39
160000,2,6.40
160000,2,6.40
160000,2,6.40
160000,2,6.41
160000,2,6.41
160000,2,6.41
160000,2,6.41
160000,2,6.41
160000,2,6.42
160000,2,6.42
160000,2,6.42
160000,2,6.42
160000,2,6.42
160000,2,6.43
160000,2,6.43
160000,2,6.43
160000,2,6.43
160000,2,6.43
160000,2,6.43
160000,2,6.44
160000,2,6.44
160000,2,6.44
160000,2,6.44
160000,2,6.45
160000,2,6.45
160000,2,6.45
160000,2,6.45
160000,2,6.46
160000,2,6.46
160000,2,6.46
160000,2,6.46
160000,2,6.46
160000,2,6.46
160000,2,6.47
160000,2,6.47
160000,2,6.47
160000,2,6.47
160000,2,6.47
160000,2,6.48
160000,2,6.48
160000,2,6.48
160000,2,6.48
160000,2,6.48
160000,2,6.48
160000,2,6.48
160000,2,6.49
160000,2,6.49
160000,2,6.49
160000,2,6.49
160000,2,6.49
160000,2,6.50
160000,2,6.50
160000,2,6.50
160000,2,6.50
160000,2,6.50
160000,2,6.50
160000,2,6.50
160000,2,6.50
160000,2,6.50
160000,2,6.50
160000,2,6.50
160000,2,6.51
160000,2,6.51
160000,2,6.51
160000,2,6.51
160000,2,6.51
160000,2,6.51
160000,2,6.52
160000,2,6.52
